Wavelength, Species, Priority
3804.7034, CN1, 0.233
3804.7735, CN1, 0.229
3804.7877, Fe1, 0.736
3804.799, Cr1, 0.791
3804.9128, Fe1, 0.289
3805.34, Nd2, 0.418
3805.3415, Fe1, 0.806
3805.342, Fe1, 0.944
3805.37, Nd2, 0.619
3805.55, Nd2, 0.225
3805.788, Fe1, 0.552
3805.8925, Fe1, 0.251
3806.0477, Fe1, 0.569
3806.2165, Fe1, 0.878
3806.3749, CN1, 0.242
3806.4449, CN1, 0.238
3806.6952, Fe1, 0.935
3806.7143, Mn1, 0.922
3806.796, V1, 0.236
3806.8679, Mn1, 0.595
3807.1018, Fe1, 0.212
3807.1438, Ni1, 0.973
3807.1588, Fe1, 0.575
3807.1736, Fe1, 0.709
3807.2012, Mn1, 0.206
3807.408, Mg1, 0.734
3807.446, Zr2, 0.311
3807.5041, V1, 0.522
3807.5367, Fe1, 0.947
3807.922, Cr1, 0.39
3807.9434, CN1, 0.251
3808.1016, Co1, 0.753
3808.113, Ce2, 0.438
3808.1514, CN1, 0.248
3808.281, Fe1, 0.814
3808.5188, V1, 0.724
3808.7168, Fe1, 0.361
3808.7283, Fe1, 0.921
3808.7381, Fe1, 0.38
3808.77, Nd2, 0.348
3809.0398, Fe1, 0.829
3809.04, Nd2, 0.281
3809.2176, Ce2, 0.232
3809.4725, Mn1, 0.533
3809.5638, Fe1, 0.856
3809.5907, Mn1, 0.865
3809.6008, V1, 0.405
3809.6911, CN1, 0.26
3809.7553, CN1, 0.257
3810.48, Nd2, 0.259
3810.6802, Mn1, 0.404
3810.71, Ho2, 0.384
3810.7555, Fe1, 0.882
3810.905, Fe1, 0.645
3811.0343, Fe1, 0.807
3811.0667, Co1, 0.48
3811.2832, Ni1, 0.626
3811.804, Fe1, 0.814
3811.8906, Fe1, 0.891
3812.456, Co1, 0.457
3812.9291, Ni1, 0.211
3812.9642, Fe1, 0.978
3812.9776, Fe1, 0.252
3813.0577, Fe1, 0.924
3813.269, Ti1, 0.254
3813.3881, Ti2, 0.902
3813.4911, V1, 0.765
3813.6345, Fe1, 0.898
3813.8834, Fe1, 0.858
3813.9324, Fe1, 0.852
3813.9356, Fe1, 0.201
3813.977, Gd2, 0.537
3814.017, Mg1, 0.734
3814.1238, Fe2, 0.429
3814.4588, Co1, 0.553
3814.523, Fe1, 0.952
3814.58, Ti2, 0.92
3814.72, Nd2, 0.413
3814.7787, Fe1, 0.863
3814.8426, Fe1, 0.233
3814.8605, Ti1, 0.302
3815.2127, Fe1, 0.229
3815.3269, Fe1, 0.72
3815.3803, V2, 0.454
3815.5152, V1, 0.214
3815.793, Ce2, 0.287
3815.8396, Fe1, 0.98
3816.171, Cr1, 0.453
3816.21, Cr1, 0.513
3816.2344, Ti1, 0.212
3816.3201, Co1, 0.805
3816.3402, Fe1, 0.94
3816.4662, Co1, 0.807
3816.7413, Mn1, 0.739
3816.76, Dy2, 0.262
3816.8698, Co1, 0.593
3816.9197, Fe1, 0.823
3817.2888, Ni1, 0.208
3817.4517, Fe1, 0.491
3817.5721, Fe1, 0.425
3817.585, Zr2, 0.624
3817.639, Fe1, 0.892
3817.6422, Ti1, 0.406
3817.8432, V1, 0.285
3817.845, Cr1, 0.642
3817.9407, Co1, 0.481
3818.1985, Ti1, 0.356
3818.2414, V1, 0.819
3818.2672, Fe1, 0.415
3818.3316, Fe1, 0.641
3818.3414, Y2, 0.833
3818.3828, Fe1, 0.214
3818.479, Cr1, 0.527
3818.6149, Fe1, 0.286
3818.7146, Fe1, 0.311
3819.1024, Fe1, 0.225
3819.4926, Fe1, 0.836
3819.565, Cr1, 0.822
3819.6255, Fe1, 0.6
3819.661, Eu2, 0.768
3819.683, Eu2, 0.778
3819.9088, Co1, 0.24
3819.9643, V1, 0.508
3820.3749, CN1, 0.203
3820.4249, Fe1, 0.981
3820.476, Cr1, 0.344
3820.874, Cr1, 0.465
3821.1774, Fe1, 0.941
3821.4863, V1, 0.512
3821.705, CN1, 0.207
3821.7515, CN1, 0.202
3821.8343, Fe1, 0.921
3821.8989, Fe1, 0.276
3821.9225, Fe2, 0.637
3821.993, Mg1, 0.732
3822.0052, V1, 0.721
3822.0231, Ti1, 0.525
3822.094, Cr1, 0.321
3822.4421, Fe1, 0.418
3822.498, Nd2, 0.31
3822.8399, Fe1, 0.783
3822.8888, V1, 0.611
3823.0236, CN1, 0.211
3823.0844, CN1, 0.206
3823.2121, V1, 0.612
3823.3464, Fe1, 0.414
3823.5096, Mn1, 0.912
3823.518, Cr1, 0.664
3823.737, Zr2, 0.392
3823.8887, Mn1, 0.869
3823.9, Ce2, 0.242
3824.0736, Fe1, 0.777
3824.3035, Fe1, 0.93
3824.3272, CN1, 0.215
3824.383, CN1, 0.21
3824.4216, Fe1, 0.788
3824.4432, Fe1, 0.98
3824.5556, Fe1, 0.729
3824.6785, Fe1, 0.263
3824.7259, Fe1, 0.539
3824.9198, Fe2, 0.359
3825.2392, CN1, 0.348
3825.3007, CN1, 0.342
3825.386, Cr1, 0.692
3825.4022, Fe1, 0.876
3825.4248, Ni1, 0.303
3825.6199, CN1, 0.218
3825.6688, CN1, 0.213
3825.8444, Ni1, 0.735
3825.8805, Fe1, 0.98
3826.0448, Fe1, 0.37
3826.21, Sm2, 0.25
3826.409, Nd2, 0.493
3826.415, Cr1, 0.732
3826.6293, Fe1, 0.854
3826.7061, CN1, 0.355
3826.7664, CN1, 0.349
3826.7926, Ni1, 0.304
3826.8414, Fe1, 0.889
3826.8886, CN1, 0.222
3826.9466, CN1, 0.216
3826.9679, V2, 0.277
3827.0852, Fe2, 0.355
3827.2128, Fe1, 0.404
3827.4682, Ti1, 0.232
3827.5711, Fe1, 0.894
3827.8222, Fe1, 0.979
3827.8652, Fe1, 0.77
3827.98, Nd2, 0.231
3828.0086, Ti1, 0.317
3828.1464, CN1, 0.224
3828.1499, Fe1, 0.811
3828.1552, CN1, 0.36
3828.187, Ti1, 0.625
3828.2, CN1, 0.219
3828.2148, CN1, 0.356
3828.504, Fe1, 0.815
3828.5569, V1, 0.842
3829.1216, Fe1, 0.81
3829.3549, Mg1, 0.97
3829.3625, Fe1, 0.593
3829.3908, CN1, 0.227
3829.4448, CN1, 0.222
3829.4516, Fe1, 0.869
3829.579, Fe1, 0.657
3829.5879, CN1, 0.368
3829.6466, CN1, 0.361
3829.6588, V2, 0.227
3829.662, Fe1, 0.567
3829.6743, Mn1, 0.758
3829.6934, Fe1, 0.845
3829.695, Cr1, 0.266
3829.7218, Ti1, 0.292
3829.761, Fe1, 0.861
3830.0159, Cr1, 0.769
3830.0705, Fe1, 0.547
3830.479, Nd2, 0.36
3830.4817, Er2, 0.589
3830.6101, Ni1, 0.777
3830.6116, CN1, 0.229
3830.6659, CN1, 0.226
3830.7569, Fe1, 0.86
3830.8613, Fe1, 0.875
3831.0034, CN1, 0.376
3831.0207, V2, 0.205
3831.029, Cr1, 0.647
3831.0612, CN1, 0.371
3831.0792, Ce2, 0.333
3831.676, Mg1, 0.807
3831.6908, Ni1, 0.947
3831.7498, Ni1, 0.404
3831.8191, CN1, 0.231
3831.9689, CN1, 0.225
3832.2721, Fe1, 0.427
3832.284, Pd1, 0.206
3832.2996, Mg1, 0.968
3832.3037, Mg1, 0.975
3832.316, Cr1, 0.203
3832.4024, CN1, 0.383
3832.459, CN1, 0.376
3832.866, Ni1, 0.879
3832.8907, Y2, 0.899
3832.944, Zr2, 0.279
3833.0131, CN1, 0.233
3833.0601, CN1, 0.226
3833.071, Sc2, 0.776
3833.2084, Fe1, 0.827
3833.3077, Fe1, 0.926
3833.4508, Cr1, 0.389
3833.7837, CN1, 0.389
3833.8398, CN1, 0.382
3833.8589, Mn1, 0.863
3833.9115, Ti1, 0.38
3833.9573, Ca1, 0.628
3834.1895, CN1, 0.233
3834.2221, Fe1, 0.98
3834.231, CN1, 0.228
3834.3079, Ti1, 0.252
3834.318, Ni1, 0.21
3834.3599, Mn1, 0.898
3834.4517, Fe1, 0.828
3834.55, Ce2, 0.238
3834.726, Cr1, 0.531
3835.1484, CN1, 0.394
3835.2024, CN1, 0.387
3835.3422, CN1, 0.234
3835.3837, CN1, 0.228
3835.384, H1, 0.624
3835.7081, Ni1, 0.234
3835.96, Zr1, 0.281
3836.064, Cr1, 0.326
3836.0827, Ti2, 0.898
3836.3302, Fe1, 0.909
3836.492, CN1, 0.234
3836.4951, CN1, 0.399
3836.5, Dy2, 0.329
3836.5244, CN1, 0.228
3836.5484, CN1, 0.393
3836.55, Nd2, 0.243
3836.7475, Cr1, 0.295
3836.761, Zr2, 0.866
3836.7684, Ti1, 0.237
3836.9149, Fe1, 0.684
3837.1342, Fe1, 0.874
3837.6103, CN1, 0.234
3837.6624, CN1, 0.227
3837.8243, CN1, 0.404
3837.8766, CN1, 0.396
3838.271, Mg1, 0.417
3838.275, Zr2, 0.628
3838.29, Mg1, 0.937
3838.2918, Mg1, 0.977
3838.2943, Mg1, 0.968
3838.4238, Fe1, 0.735
3838.5377, Ce2, 0.416
3838.7206, CN1, 0.234
3838.767, CN1, 0.226
3838.98, Nd2, 0.633
3839.001, V1, 0.275
3839.1357, CN1, 0.407
3839.1876, CN1, 0.4
3839.2558, Fe1, 0.93
3839.489, Nd2, 0.267
3839.5004, Fe1, 0.557
3839.6268, Fe1, 0.861
3839.7763, Mn1, 0.849
3839.8067, CN1, 0.232
3839.8532, CN1, 0.225
3840.1929, Fe1, 0.372
3840.4279, V1, 0.535
3840.4301, CN1, 0.411
3840.4372, Fe1, 0.979
3840.4801, CN1, 0.404
3840.71, La2, 0.338
3840.7494, V1, 0.859
3840.8838, CN1, 0.233
3840.9201, CN1, 0.225
3841.0475, Fe1, 0.978
3841.0706, Mn1, 0.879
3841.2445, Fe1, 0.24
3841.273, Cr1, 0.836
3841.2734, Cr1, 0.713
3841.31, Dy2, 0.261
3841.4545, Co1, 0.724
3841.6165, Fe1, 0.378
3841.7064, CN1, 0.415
3841.7551, CN1, 0.408
3841.817, Nd2, 0.305
3841.883, Nd2, 0.308
3841.8907, V1, 0.252
3841.9301, CN1, 0.23
3841.9757, CN1, 0.223
3842.0492, Co1, 0.917
3842.8963, Fe1, 0.854
3842.9655, CN1, 0.418
3842.9823, CN1, 0.228
3842.9887, Fe1, 0.816
3843.0137, CN1, 0.411
3843.0151, CN1, 0.22
3843.018, Zr2, 0.765
3843.05, Sc2, 0.83
3843.2564, Fe1, 0.934
3843.6908, Co1, 0.311
3843.698, Mg1, 0.807
3843.7078, Fe1, 0.272
3843.983, Mn1, 0.844
3844.0008, CN1, 0.225
3844.0382, CN1, 0.217
3844.1594, Fe1, 0.346
3844.2055, CN1, 0.42
3844.2528, CN1, 0.412
3844.2586, Ni1, 0.752
3844.4372, V1, 0.622
3844.5649, Ni1, 0.536
3844.578, Gd2, 0.299
3844.69, Cr1, 0.65
3845.0001, CN1, 0.222
3845.0356, CN1, 0.214
3845.0401, Fe1, 0.213
3845.0946, Ti1, 0.25
3845.1684, Fe1, 0.915
3845.1827, Fe2, 0.426
3845.2138, Fe1, 0.79
3845.2811, Fe1, 0.224
3845.4281, CN1, 0.422
3845.4682, Co1, 0.953
3845.4747, CN1, 0.414
3845.5861, Ni1, 0.498
3845.6938, Fe1, 0.842
3845.9799, CN1, 0.218
3845.9844, Fe1, 0.848
3846.0171, CN1, 0.21
3846.2822, Fe1, 0.549
3846.4092, Fe1, 0.886
3846.4385, Ti1, 0.637
3846.6288, Fe1, 0.819
3846.6337, CN1, 0.423
3846.6775, CN1, 0.414
3846.7906, Fe1, 0.845
3846.7998, Fe1, 0.932
3846.9335, Fe1, 0.871
3846.9452, CN1, 0.214
3846.9808, CN1, 0.206
3847.1588, Fe1, 0.287
3847.2116, Fe1, 0.579
3847.3257, V1, 0.617
3847.3391, V2, 0.384
3847.8192, CN1, 0.423
3847.8628, CN1, 0.415
3847.8896, CN1, 0.209
3847.9273, CN1, 0.201
3848.02, Tm2, 0.312
3848.103, Cr1, 0.501
3848.23, Nd2, 0.515
3848.2888, Fe1, 0.834
3848.3073, Ti1, 0.291
3848.309, Cr1, 0.755
3848.3159, Nd2, 0.397
3848.513, Nd2, 0.631
3848.5919, Ce2, 0.345
3848.73, Tb2, 0.314
3848.8285, CN1, 0.204
3848.976, Cr1, 0.783
3848.9876, CN1, 0.423
3849.01, La2, 0.662
3849.03, CN1, 0.415
3849.365, Cr1, 0.818
3849.533, Cr1, 0.824
3849.554, Ni2, 0.541
3849.8823, Fe1, 0.25
3849.9663, Fe1, 0.977
3850.017, Cr1, 0.811
3850.1374, CN1, 0.423
3850.1783, CN1, 0.414
3850.244, Cr1, 0.229
3850.3082, Fe1, 0.35
3850.408, V2, 0.221
3850.699, Gd2, 0.476
3850.8177, Fe1, 0.968
3850.9463, Co1, 0.731
3850.977, Gd2, 0.638
3851.2691, CN1, 0.423
3851.3086, CN1, 0.413
3851.66, Nd2, 0.294
3851.7454, Nd2, 0.397
3851.8469, Co1, 0.244
3852.017, Mg1, 0.389
3852.212, Cr1, 0.828
3852.3814, CN1, 0.421
3852.4199, CN1, 0.411
3852.461, Gd2, 0.575
3852.5482, Cr1, 0.237
3852.5724, Fe1, 0.939
3852.994, Ti1, 0.308
3853.0468, Ti1, 0.685
3853.1556, Ce2, 0.391
3853.172, Cr1, 0.574
3853.3318, Fe1, 0.683
3853.4564, Fe1, 0.815
3853.4659, Mn1, 0.222
3853.4767, CN1, 0.418
3853.5139, CN1, 0.408
3853.6645, Si2, 0.277
3853.73, Ti1, 0.689
3854.185, Ce2, 0.413
3854.2, Sm2, 0.358
3854.215, Cr1, 0.799
3854.2723, Fe1, 0.552
3854.319, Ce2, 0.469
3854.3659, Fe1, 0.87
3854.5525, CN1, 0.415
3854.5883, CN1, 0.405
3854.7769, Cr1, 0.621
3855.285, Cr1, 0.715
3855.298, Ce2, 0.241
3855.3146, Fe1, 0.771
3855.3627, V1, 0.816
3855.461, Zr2, 0.527
3855.567, Cr1, 0.757
3855.6094, CN1, 0.412
3855.6445, CN1, 0.401
3855.8404, V1, 0.87
3855.8452, Ni1, 0.352
3855.8465, Fe1, 0.849
3856.0175, Si2, 0.562
3856.0324, Fe1, 0.451
3856.271, Cr1, 0.694
3856.3711, Fe1, 0.98
3856.5347, Mn1, 0.498
3856.6167, Fe1, 0.653
3856.6478, CN1, 0.407
3856.6813, CN1, 0.396
3856.7972, Co1, 0.295
3857.5747, Ni1, 0.501
3857.6172, Cr1, 0.608
3857.624, Cr1, 0.786
3857.6677, CN1, 0.402
3857.6993, CN1, 0.39
3857.8215, Fe1, 0.533
3857.8346, Fe1, 0.547
3857.8963, Ti1, 0.341
3858.14, Ti1, 0.719
3858.184, Fe1, 0.284
3858.2968, Ni1, 0.975
3858.4726, Fe1, 0.824
3858.6679, CN1, 0.396
3858.6996, CN1, 0.384
3858.8265, Fe1, 0.391
3858.86, Mg1, 0.801
3858.9171, Cr1, 0.801
3858.9176, Fe1, 0.642
3859.2123, Fe1, 0.944
3859.4531, Fe1, 0.711
3859.5908, Cr1, 0.544
3859.649, CN1, 0.39
3859.6791, CN1, 0.376
3859.911, Fe1, 0.98
3860.13, Cr1, 0.266
3860.2854, Cr1, 0.31
3860.2921, Cr1, 0.592
3860.4737, Fe1, 0.582
3860.6122, CN1, 0.383
3860.6401, CN1, 0.369
3860.672, Cr1, 0.507
3860.7295, Fe1, 0.615
3861.0791, Ti1, 0.389
3861.1654, Co1, 0.896
3861.3324, Fe1, 0.865
3861.3433, Fe1, 0.876
3861.5548, CN1, 0.374
3861.5829, CN1, 0.359
3861.5909, Fe1, 0.843
3862.2173, V1, 0.253
3862.2468, Cr1, 0.534
3862.3609, Fe1, 0.658
3862.4791, CN1, 0.364
3862.5052, CN1, 0.348
3862.542, Cr1, 0.228
3862.57, Nd2, 0.232
3862.5954, Si2, 0.439
3862.7842, Cr1, 0.742
3862.8249, Ti1, 0.563
3863.0637, Ni1, 0.749
3863.32, Nd2, 0.423
3863.3847, CN1, 0.353
3863.4087, CN1, 0.337
3863.41, Nd2, 0.738
3863.4408, Cr1, 0.343
3863.5377, Ti1, 0.561
3863.6037, Co1, 0.364
3863.63, Cr1, 0.533
3863.6906, Fe1, 0.822
3863.741, Fe1, 0.892
3863.7854, V2, 0.588
3863.8597, V1, 0.208
3863.863, Fe1, 0.349
3863.87, Zr1, 0.261
3864.103, Mo1, 0.737
3864.2698, CN1, 0.341
3864.2925, CN1, 0.324
3864.3008, Fe1, 0.801
3864.3093, Fe1, 0.221
3864.4837, Ti1, 0.262
3864.4851, Fe1, 0.681
3864.591, Fe1, 0.669
3864.8561, V1, 0.824
3865.1361, CN1, 0.327
3865.1582, CN1, 0.309
3865.3535, Fe1, 0.419
3865.4547, Fe1, 0.632
3865.5229, Fe1, 0.976
3865.596, Cr2, 0.311
3865.6695, Mn1, 0.336
3865.8973, Fe1, 0.389
3865.9298, Fe1, 0.263
3865.9628, Cr1, 0.512
3865.9836, CN1, 0.313
3866.0038, CN1, 0.293
3866.0891, Fe1, 0.625
3866.44, Ti1, 0.737
3866.7219, V2, 0.624
3866.77, V2, 0.6
3866.8099, CN1, 0.295
3866.8291, CN1, 0.279
3866.8321, Co1, 0.205
3866.8394, Fe1, 0.728
3866.9227, Fe1, 0.591
3866.9626, Fe1, 0.627
3867.021, Fe1, 0.776
3867.2157, Fe1, 0.924
3867.4381, Fe1, 0.725
3867.4458, Fe1, 0.259
3867.5832, Fe1, 0.533
3867.6021, V1, 0.495
3867.6128, CN1, 0.28
3867.6339, CN1, 0.262
3867.6647, Fe1, 0.296
3867.7378, Ti1, 0.41
3867.9202, Fe1, 0.867
3867.9275, Cr1, 0.206
3868.0627, Fe1, 0.589
3868.2337, Fe1, 0.818
3868.2676, Cr1, 0.248
3868.3114, Ni1, 0.479
3868.4, Ti1, 0.714
3868.4045, CN1, 0.264
3868.4222, CN1, 0.245
3868.5487, Fe1, 0.467
3868.7201, Fe1, 0.572
3869.05, Nd2, 0.395
3869.1726, CN1, 0.246
3869.1892, CN1, 0.224
3869.2293, Fe1, 0.624
3869.272, Ti1, 0.597
3869.5581, Fe1, 0.889
3869.5998, Ti1, 0.239
3869.6074, Fe1, 0.855
3869.6528, Fe1, 0.703
3869.8081, Fe1, 0.52
3869.8309, CN1, 0.202
3869.884, Fe1, 0.591
3869.9195, CN1, 0.226
3869.9383, CN1, 0.202
3870.0701, CN1, 0.206
3870.1179, CN1, 0.202
3870.1781, Fe1, 0.791
3870.282, CN1, 0.21
3870.3391, CN1, 0.205
3870.36, CN1, 0.2
3870.4774, Ca1, 0.728
3870.4799, CN1, 0.213
3870.5327, CN1, 0.208
3870.5345, Co1, 0.285
3870.5509, CN1, 0.204
3870.6035, Cr1, 0.348
3870.6572, CN1, 0.206
3870.6617, CN1, 0.219
3870.7149, CN1, 0.213
3870.7149, CN1, 0.211
3870.751, CN1, 0.203
3870.7894, Fe1, 0.807
3870.7973, CN1, 0.201
3870.817, CN1, 0.221
3870.8702, CN1, 0.216
3870.8721, CN1, 0.214
3870.9004, Fe1, 0.646
3870.9061, CN1, 0.208
3870.956, CN1, 0.223
3871.0069, CN1, 0.218
3871.0422, CN1, 0.21
3871.075, V1, 0.243
3871.0791, CN1, 0.225
3871.1068, CN1, 0.219
3871.1248, CN1, 0.22
3871.1251, CN1, 0.22
3871.1589, CN1, 0.213
3871.1818, CN1, 0.225
3871.2218, CN1, 0.221
3871.222, CN1, 0.223
3871.2221, Fe1, 0.702
3871.2578, CN1, 0.215
3871.2579, CN1, 0.226
3871.298, CN1, 0.225
3871.2981, CN1, 0.22
3871.3292, CN1, 0.229
3871.3292, CN1, 0.218
3871.3379, CN1, 0.226
3871.3599, CN1, 0.221
3871.366, CN1, 0.228
3871.369, CH1, 0.348
3871.3819, CN1, 0.227
3871.3821, CN1, 0.219
3871.3929, CN1, 0.228
3871.393, CN1, 0.228
3871.4167, CN1, 0.221
3871.417, CN1, 0.222
3871.438, CN1, 0.223
3871.438, CN1, 0.223
3871.5029, CN1, 0.211
3871.5184, Cr1, 0.383
3871.549, CH1, 0.327
3871.5732, CN1, 0.208
3871.5936, Ni1, 0.474
3871.64, La2, 0.724
3871.677, CH1, 0.37
3871.7479, Fe1, 0.908
3871.784, CH1, 0.363
3871.9, CH1, 0.352
3872.0263, Cr1, 0.329
3872.059, CH1, 0.383
3872.1, Dy2, 0.739
3872.1837, CN1, 0.22
3872.2541, CN1, 0.217
3872.288, CH1, 0.295
3872.501, Fe1, 0.977
3872.5403, Ca1, 0.76
3872.5614, Ca1, 0.424
3872.5619, Fe1, 0.626
3872.7, CH1, 0.325
3872.7542, CN1, 0.23
3872.7593, Fe2, 0.332
3872.829, CH1, 0.372
3872.9209, Fe1, 0.861
3872.9671, CN1, 0.227
3873.081, CH1, 0.389
3873.1139, Co1, 0.95
3873.2, Ti1, 0.653
3873.5061, CN1, 0.238
3873.5419, Cr1, 0.309
3873.557, CH1, 0.252
3873.5701, CN1, 0.235
3873.7601, Fe1, 0.937
3873.9548, Co1, 0.937
3874.0534, Fe1, 0.81
3874.058, CH1, 0.286
3874.17, Tb2, 0.309
3874.5034, Cr1, 0.274
3874.5051, Cr1, 0.745
3874.546, CH1, 0.375
3874.778, CH1, 0.389
3875.0716, V1, 0.827
3875.114, Cr1, 0.314
3875.1148, Cr1, 0.498
3875.232, Ti1, 0.326
3875.261, Ti1, 0.717
3875.6446, V2, 0.28
3875.6546, Fe1, 0.441
3875.7763, Ca1, 0.784
3875.8043, Ca1, 0.421
3875.86, Nd2, 0.298
3875.8981, V1, 0.604
3875.963, CH1, 0.234
3876.0396, Fe1, 0.928
3876.0805, V1, 0.754
3876.4816, Fe1, 0.406
3876.6707, Fe1, 0.43
3876.8242, Co1, 0.785
3876.8399, Co1, 0.827
3876.8645, Ni1, 0.338
3876.9638, Ni1, 0.851
3876.979, CH1, 0.372
3877.1834, Pr2, 0.235
3877.193, CH1, 0.385
3877.2842, Cr1, 0.387
3877.5907, Ti1, 0.522
3878.0177, Fe1, 0.977
3878.1829, Fe1, 0.817
3878.2867, Y2, 0.667
3878.306, Mg1, 0.887
3878.3668, Ce2, 0.38
3878.5728, Fe1, 0.979
3878.58, Nd2, 0.401
3878.6707, Fe1, 0.933
3878.7074, V2, 0.779
3878.7259, Fe1, 0.908
3878.7469, Co1, 0.555
3878.7481, CN1, 0.203
3878.826, CN1, 0.325
3878.887, CN1, 0.32
3879.1758, CN1, 0.224
3879.181, CN1, 0.201
3879.2032, Cr1, 0.721
3879.2482, CN1, 0.333
3879.2601, Cr1, 0.51
3879.3082, CN1, 0.328
3879.54, Nd2, 0.452
3879.5722, CN1, 0.244
3879.5888, CN1, 0.222
3879.6492, CN1, 0.341
3879.7082, CN1, 0.335
3879.9583, CN1, 0.262
3879.9727, CN1, 0.242
3880.025, Fe1, 0.257
3880.0301, CN1, 0.348
3880.0881, CN1, 0.342
3880.186, CH1, 0.365
3880.3226, CN1, 0.276
3880.3381, CN1, 0.259
3880.37, Nd2, 0.312
3880.3901, CN1, 0.354
3880.392, CH1, 0.375
3880.4471, CN1, 0.349
3880.611, Er2, 0.22
3880.6624, CN1, 0.294
3880.6815, CN1, 0.277
3880.7302, CN1, 0.362
3880.77, Nd2, 0.55
3880.7859, CN1, 0.357
3880.9899, CN1, 0.31
3881.0073, CN1, 0.29
3881.0491, CN1, 0.37
3881.1044, CN1, 0.363
3881.2064, Cr1, 0.613
3881.2932, CN1, 0.324
3881.3113, CN1, 0.306
3881.3482, CN1, 0.375
3881.3951, Ti1, 0.535
3881.4013, CN1, 0.37
3881.5741, CN1, 0.337
3881.5943, CN1, 0.32
3881.626, CN1, 0.381
3881.6783, CN1, 0.375
3881.8352, CN1, 0.348
3881.856, CN1, 0.332
3881.8592, Ni1, 0.848
3881.8739, Co1, 0.918
3881.883, CN1, 0.386
3881.9342, CN1, 0.38
3881.9739, Fe1, 0.813
3882.0761, CN1, 0.359
3882.0981, CN1, 0.343
3882.1192, CN1, 0.391
3882.14, Ti1, 0.75
3882.1702, CN1, 0.384
3882.2865, Ti2, 0.837
3882.295, CN1, 0.368
3882.3193, CN1, 0.354
3882.32, Ti1, 0.7
3882.3352, CN1, 0.395
3882.3842, CN1, 0.389
3882.4447, Ce2, 0.388
3882.4942, CN1, 0.377
3882.5203, CN1, 0.362
3882.5304, CN1, 0.4
3882.5779, CN1, 0.392
3882.6732, CN1, 0.384
3882.6992, CN1, 0.371
3882.7053, CN1, 0.403
3882.7329, Fe1, 0.22
3882.7522, CN1, 0.396
3882.83, CN1, 0.39
3882.8582, CN1, 0.406
3882.8583, CN1, 0.378
3882.89, Ti1, 0.805
3882.9043, CN1, 0.399
3882.9675, CN1, 0.395
3882.9912, CN1, 0.409
3882.9974, CN1, 0.384
3883.0365, CN1, 0.401
3883.0841, CN1, 0.4
3883.0974, Cr1, 0.283
3883.1043, CN1, 0.411
3883.1138, CN1, 0.389
3883.1467, CN1, 0.403
3883.179, CN1, 0.404
3883.1948, CN1, 0.412
3883.2, V2, 0.255
3883.2108, CN1, 0.393
3883.2369, CN1, 0.404
3883.2537, CN1, 0.407
3883.2594, Fe1, 0.519
3883.2604, Mn1, 0.24
3883.2657, CN1, 0.413
3883.2798, Fe1, 0.899
3883.287, Cr1, 0.879
3883.2871, CN1, 0.397
3883.2992, Cr1, 0.251
3883.3066, CN1, 0.405
3883.3078, CN1, 0.41
3883.3154, CN1, 0.414
3883.3354, Cr1, 0.288
3883.341, CN1, 0.412
3883.3419, CN1, 0.399
3883.3449, CN1, 0.414
3883.3526, CN1, 0.413
3883.3549, CN1, 0.405
3883.3766, CN1, 0.402
3883.3828, CN1, 0.405
3883.3894, CN1, 0.404
3883.635, Cr1, 0.585
3884.0872, Ti1, 0.207
3884.226, CH1, 0.355
3884.3581, Fe1, 0.911
3884.414, CH1, 0.363
3884.4713, Cr1, 0.23
3884.5883, Ni1, 0.238
3884.6028, Co1, 0.769
3884.6632, Fe1, 0.734
3884.8361, V2, 0.501
3885.0666, Cr1, 0.543
3885.1452, Fe1, 0.815
3885.214, Cr1, 0.872
3885.2746, Co1, 0.662
3885.28, Sm2, 0.412
3885.5101, Fe1, 0.928
3885.749, Fe1, 0.844
3885.8697, Ni1, 0.583
3885.9093, Fe1, 0.241
3886.057, Cr1, 0.528
3886.2605, Fe1, 0.767
3886.2818, Fe1, 0.979
3886.37, La2, 0.558
3886.5258, Fe1, 0.234
3886.7508, Fe1, 0.222
3886.795, Cr1, 0.867
3887.0477, Fe1, 0.975
3887.87, Nd2, 0.275
3888.02, Ti1, 0.337
3888.0484, Fe1, 0.224
3888.416, Fe1, 0.846
3888.423, Fe1, 0.205
3888.5131, Fe1, 0.972
3888.7102, Fe1, 0.567
3888.8214, Fe1, 0.899
3888.911, CH1, 0.251
3889.048, H1, 0.633
3889.1014, Ca1, 0.679
3889.1016, Fe1, 0.625
3889.103, CH1, 0.228
3889.19, CH1, 0.34
3889.3223, Fe1, 0.204
3889.3257, Fe1, 0.29
3889.378, CH1, 0.346
3889.666, Ni1, 0.815
3889.6787, Ni1, 0.78
3889.8423, Cr1, 0.305
3889.849, CH1, 0.348
3889.9186, Fe1, 0.552
3889.9256, Nd2, 0.517
3889.9507, Ti1, 0.535
3889.9819, Ce2, 0.362
3890.178, Mg1, 0.4
3890.1792, V1, 0.68
3890.241, Mg1, 0.424
3890.32, Zr1, 0.253
3890.3858, Fe1, 0.661
3890.3935, Fe1, 0.817
3890.558, CH1, 0.351
3890.58, Nd2, 0.504
3890.8402, Fe1, 0.894
3890.94, Nd2, 0.603
3890.97, Ho2, 0.495
3891.0434, Cr1, 0.226
3891.0797, Cr1, 0.318
3891.191, CH1, 0.427
3891.38, Zr1, 0.288
3891.5008, Fe1, 0.704
